Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
5,13.051000,-0.000453,0.081039,-3688.303012,-100.036044
7,46.060001,-0.001653,0.092859,-4227.222804,-100.058281
4,265.000000,-0.001086,0.096155,-4375.240496,-100.009620
0,137.089996,0.000018,0.099837,-4543.656978,-100.027820
3,92.660004,-0.000093,0.102124,-4647.149349,-100.015154
6,130.110001,-0.002086,0.125162,-5695.013075,-100.008554
2,161.880997,-0.000740,0.129247,-5880.793932,-100.006024
1,238.929993,-0.000687,0.134086,-6101.391202,-100.012391
8,338.149994,0.000580,0.139490,-6346.777624,-100.004024
