Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
5,85.237000,-0.000453,0.034321,-2460.489833,-99.990036
4,498.190002,-0.001086,0.073419,-5264.112339,-100.003237
3,133.350006,-0.000093,0.082929,-5946.060381,-100.003834
2,177.580002,-0.000740,0.098620,-7071.628476,-100.011080
7,104.360001,-0.001653,0.109581,-7855.712872,-99.988319
8,481.869995,0.000580,0.120171,-8616.322095,-100.003790
1,414.920013,-0.000687,0.122037,-8750.378559,-100.007235
0,175.100006,0.000018,0.158058,-11334.275571,-100.016478
6,186.679993,-0.002086,0.200864,-14400.606103,-99.994661
