Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
5,5.697750,-0.000453,0.069185,-2870.637086,-100.129076
4,165.039993,-0.001086,0.084535,-3503.137808,-99.995319
1,92.879997,-0.000687,0.089674,-3716.707483,-100.011889
2,71.810997,-0.000740,0.092497,-3833.567442,-100.008920
3,51.825001,-0.000093,0.114051,-4727.511533,-100.021415
8,226.789993,0.000580,0.129836,-5381.222023,-100.009611
6,112.510002,-0.002086,0.131191,-5437.535096,-100.015058
0,43.312500,0.000018,0.132934,-5509.677121,-100.010820
7,77.070000,-0.001653,0.156096,-6468.405391,-99.993953
