Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
4,203.770004,-0.001086,0.056568,-1890.652327,-100.018553
2,114.772499,-0.000740,0.069232,-2314.542391,-100.046650
5,18.674999,-0.000453,0.069498,-2334.369914,-100.518971
3,115.746498,-0.000093,0.106008,-3543.266991,-100.024494
1,274.730011,-0.000687,0.109772,-3668.691493,-100.013703
0,157.279999,0.000018,0.116263,-3885.938078,-100.021460
7,91.690002,-0.001653,0.138701,-4638.970356,-100.089579
6,123.720001,-0.002086,0.147999,-4946.137810,-100.012244
8,499.619995,0.000580,0.185959,-6214.441097,-100.005359
