Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
5,5.787250,-0.000453,0.067991,-2763.351542,-99.554204
4,164.830002,-0.001086,0.086337,-3524.464447,-99.986064
1,94.169998,-0.000687,0.090903,-3710.578978,-99.978788
2,72.074997,-0.000740,0.091955,-3752.096904,-99.941268
3,52.305000,-0.000093,0.116118,-4738.040194,-99.940160
6,110.209999,-0.002086,0.121012,-4940.583817,-100.000000
8,230.320007,0.000580,0.126726,-5173.181491,-99.984756
0,43.955002,0.000018,0.133931,-5466.436740,-99.968900
7,78.540001,-0.001653,0.165026,-6737.783315,-100.003409
