Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
5,138.809998,-0.000453,0.064849,-4323.705829,-100.019676
8,560.619995,0.000580,0.066391,-4425.602705,-99.998552
2,226.089996,-0.000740,0.079899,-5326.188842,-100.002059
4,613.570007,-0.001086,0.086978,-5797.888686,-99.998480
3,175.369995,-0.000093,0.087822,-5852.456577,-99.968993
1,446.019989,-0.000687,0.131607,-8773.097209,-100.001356
7,112.900002,-0.001653,0.138595,-9238.854693,-100.001806
6,243.809998,-0.002086,0.162363,-10823.315161,-100.001601
0,246.750000,0.000018,0.181498,-12098.591615,-99.998328
