Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
4,202.970001,-0.001086,0.034632,-1387.462998,-100.007115
5,23.714001,-0.000453,0.055785,-2237.868888,-100.140667
2,147.898499,-0.000740,0.062258,-2494.331459,-100.010400
1,295.920013,-0.000687,0.113124,-4532.095330,-100.006992
6,138.289993,-0.002086,0.126574,-5071.543610,-100.020632
3,133.899506,-0.000093,0.127421,-5105.093233,-100.011200
8,486.589996,0.000580,0.156843,-6282.852219,-99.994969
0,166.229996,0.000018,0.159907,-6406.637304,-100.011177
7,81.040001,-0.001653,0.163454,-6544.895929,-99.954412
