Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
7,45.169998,-0.001653,0.061612,-2666.346965,-100.077302
6,97.959999,-0.002086,0.070024,-3029.829329,-100.057552
5,9.490000,-0.000453,0.094333,-4094.644553,-100.378698
8,296.220001,0.000580,0.097476,-4215.765662,-100.010816
4,235.679993,-0.001086,0.113872,-4926.124004,-100.036841
1,200.339996,-0.000687,0.119245,-5157.172542,-100.010092
0,91.209999,0.000018,0.122707,-5308.201737,-100.034215
3,72.055000,-0.000093,0.152850,-6615.030791,-100.077796
2,137.729004,-0.000740,0.167880,-7261.024601,-100.016451
