Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
5,17.000999,-0.000453,0.064011,-3016.092695,-99.818089
4,115.900002,-0.001086,0.074300,-3507.620652,-100.008905
2,89.089996,-0.000740,0.098594,-4653.271387,-99.981754
3,92.830002,-0.000093,0.104412,-4928.531525,-99.994444
8,539.200012,0.000580,0.110209,-5202.342398,-99.997723
0,142.160004,0.000018,0.115274,-5440.948376,-99.988564
1,245.419998,-0.000687,0.116812,-5513.487241,-99.988395
7,103.540001,-0.001653,0.133746,-6311.961264,-99.976502
6,132.160004,-0.002086,0.182641,-8620.496879,-99.988353
