Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
8,454.109985,0.000580,0.071199,-1625.521431,-100.014418
5,101.489998,-0.000453,0.078958,-1803.212851,-100.045500
0,196.979996,0.000018,0.088201,-2013.594340,-100.009942
4,501.480011,-0.001086,0.093306,-2130.073845,-100.006803
2,172.610001,-0.000740,0.104866,-2394.236282,-100.018033
6,231.960007,-0.002086,0.124687,-2846.423336,-100.005556
3,151.160004,-0.000093,0.136398,-3114.097909,-100.015453
7,106.919998,-0.001653,0.148099,-3381.141743,-100.013835
1,367.779999,-0.000687,0.154286,-3522.167085,-100.006479
