Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
5,42.325001,-0.000453,0.067295,-3748.864543,-99.934977
2,137.000000,-0.000740,0.067997,-3790.286585,-99.994321
3,126.449997,-0.000093,0.068382,-3811.693539,-99.993522
4,311.850006,-0.001086,0.078047,-4350.775051,-100.001009
7,105.639999,-0.001653,0.104249,-5809.485677,-99.969406
1,346.070007,-0.000687,0.114919,-6406.032569,-99.998127
6,138.940002,-0.002086,0.148856,-8296.783395,-99.987266
0,173.970001,0.000018,0.163859,-9133.271358,-99.988227
8,531.599976,0.000580,0.186397,-10390.547528,-99.998404
