Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
7,44.599998,-0.001653,0.066376,-2726.998452,-99.935092
6,89.470001,-0.002086,0.089701,-3684.908892,-99.923362
5,9.026250,-0.000453,0.097583,-4027.108403,-100.385275
2,121.844002,-0.000740,0.097886,-4024.502055,-100.005074
3,70.662003,-0.000093,0.101129,-4157.329003,-99.991882
4,234.910004,-0.001086,0.101205,-4160.953737,-100.004940
8,289.940002,0.000580,0.136599,-5615.604689,-99.994161
1,183.509995,-0.000687,0.141913,-5834.704751,-100.005791
0,79.722504,0.000018,0.167609,-6891.383499,-100.008525
