Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
5,4.110750,-0.000453,0.038984,-1577.023012,-103.109465
2,79.670502,-0.000740,0.062883,-2468.935644,-100.065584
0,48.382500,0.000018,0.094391,-3706.713299,-100.083582
1,108.290001,-0.000687,0.101177,-3971.115634,-100.031839
3,53.413502,-0.000093,0.101230,-3974.852210,-100.072996
4,139.529999,-0.001086,0.105940,-4158.476821,-100.042208
8,271.109985,0.000580,0.143601,-5634.874153,-100.006949
6,109.989998,-0.002086,0.172857,-6781.811793,-99.993083
7,78.959999,-0.001653,0.178937,-7020.536939,-99.995837
