Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
4,263.109985,-0.001086,0.082172,-3270.367726,-100.002536
0,108.860001,0.000018,0.089179,-3549.168562,-100.000760
2,151.807495,-0.000740,0.097938,-3898.006572,-100.006907
5,12.534000,-0.000453,0.098958,-3937.023402,-99.970297
7,32.619999,-0.001653,0.100847,-4008.248941,-99.873878
3,80.805496,-0.000093,0.107146,-4263.940280,-99.993729
1,202.470001,-0.000687,0.129405,-5150.067937,-100.000342
8,305.140015,0.000580,0.143800,-5722.562393,-99.992609
6,98.040001,-0.002086,0.150555,-5990.325315,-99.977263
