Stock_Index,Gourujia,Predictions,Shares,True_Portfolio_Value,True_Earnings_Rate
5,30.037001,-0.000453,0.051048,-2782.819005,-99.745110
4,317.869995,-0.001086,0.083452,-4560.700680,-99.995149
7,61.580002,-0.001653,0.090935,-4968.913316,-99.981905
2,171.368500,-0.000740,0.105193,-5748.224527,-99.983893
0,165.320007,0.000018,0.115806,-6327.876186,-99.978930
8,460.109985,0.000580,0.127738,-6981.197504,-99.997829
3,143.154999,-0.000093,0.134251,-7335.838767,-99.980206
6,160.160004,-0.002086,0.134489,-7349.516984,-99.990675
1,326.190002,-0.000687,0.157088,-8584.682313,-99.991903
